timestamp,region,latency_ms,bandwidth_mbps,packet_loss_pct,fps,jitter_ms,player_count
2024-01-01 00:20:53,Tokyo,34.63,96.65,0.47,107.0,2.37,154
2024-01-01 00:20:29,Mumbai,88.01,84.39,1.679,90.4,16.49,1659
2024-01-01 00:05:16,Seoul,29.4,97.67,0.39,116.5,50.0,4211
2024-01-01 00:03:00,Sydney,103.83,85.13,3.659,97.4,26.8,4031
2024-01-01 00:16:01,Tokyo,47.4,100.78,1.054,109.2,1.99,2557
2024-01-01 00:17:38,Mumbai,76.44,91.4,1.064,92.9,7.48,520
2024-01-01 00:21:04,Sydney,127.39,68.0,6.635,91.6,2.77,1895
2024-01-01 00:04:41,Mumbai,76.47,76.68,1.521,96.8,6.75,4942
2024-01-01 00:16:08,Mumbai,68.05,82.94,1.312,99.1,50.0,4409
2024-01-01 00:10:21,Tokyo,65.69,87.47,1.472,98.3,1.39,705
2024-01-01 00:04:33,Singapore,126.91,68.99,5.565,88.4,50.0,1010
2024-01-01 00:02:10,Jakarta,49.94,84.9,0.421,104.5,30.61,4965
2024-01-01 00:21:14,Mumbai,72.66,85.66,1.651,101.9,50.0,967
2024-01-01 00:10:19,Mumbai,52.69,87.83,0.545,101.0,1.68,1395
2024-01-01 00:02:51,Jakarta,61.6,88.13,0.781,101.7,0.0,4795
2024-01-01 00:01:16,Singapore,27.19,92.44,0.428,121.0,9.99,3835
2024-01-01 00:23:10,Mumbai,56.77,96.64,1.116,118.7,14.56,1883
2024-01-01 00:08:57,Singapore,20.6,98.04,0.789,112.1,20.29,242
2024-01-01 00:03:56,Tokyo,42.79,87.09,0.898,113.5,5.4,2052
2024-01-01 00:18:38,Sydney,101.33,82.1,9.07,89.4,17.08,1048
2024-01-01 00:27:16,Jakarta,35.68,97.03,0.576,111.4,28.22,2862
2024-01-01 00:17:34,Sydney,91.51,84.96,1.611,103.7,25.28,1368
2024-01-01 00:25:12,Singapore,13.18,101.3,0.0,118.0,26.85,2043
2024-01-01 00:25:26,Singapore,29.98,96.45,0.457,114.2,0.07,1583
2024-01-01 00:18:21,Sydney,70.35,80.95,1.017,99.3,42.37,2428
2024-01-01 00:06:05,Seoul,31.69,93.27,0.533,104.4,1.09,298
2024-01-01 00:09:35,Mumbai,24.15,93.11,0.225,107.0,37.83,3999
2024-01-01 00:27:38,Sydney,72.85,83.42,1.406,102.6,0.0,832
2024-01-01 00:07:31,Seoul,24.58,97.62,0.523,110.3,4.91,1788
2024-01-01 00:07:48,Jakarta,60.06,89.46,0.936,110.9,18.58,2873
2024-01-01 00:21:18,Sydney,161.7,70.84,7.835,73.4,50.0,4651
2024-01-01 00:10:50,Jakarta,28.67,97.21,0.793,114.8,9.42,3613
2024-01-01 00:14:59,Sydney,91.37,87.57,1.489,93.7,18.73,2006
2024-01-01 00:12:06,Sydney,81.32,81.86,1.629,94.7,7.63,3307
2024-01-01 00:04:29,Mumbai,70.53,89.55,1.454,104.2,50.0,2208
2024-01-01 00:10:29,Mumbai,63.14,87.06,0.876,109.2,12.36,1368
2024-01-01 00:23:35,Singapore,28.37,91.11,1.336,119.3,15.06,2112
2024-01-01 00:02:14,Tokyo,45.69,83.02,1.051,106.4,21.42,270
2024-01-01 00:23:52,Sydney,71.66,80.78,1.264,97.6,7.6,3559
2024-01-01 00:16:17,Jakarta,43.21,82.01,0.605,108.3,18.23,1821
2024-01-01 00:06:38,Seoul,41.31,88.52,1.093,101.6,12.59,949
2024-01-01 00:23:13,Jakarta,41.8,91.22,0.535,112.2,6.74,3620
2024-01-01 00:09:05,Sydney,70.99,87.49,1.54,101.7,32.12,101
2024-01-01 00:17:04,Tokyo,41.18,103.99,0.553,129.1,2.24,2103
2024-01-01 00:07:27,Singapore,89.73,81.12,1.189,89.4,10.18,4112
2024-01-01 00:25:55,Seoul,174.84,58.65,9.243,78.9,50.0,596
2024-01-01 00:25:50,Singapore,35.08,100.23,1.1,105.3,1.78,4633
2024-01-01 00:08:02,Tokyo,22.64,104.52,0.481,115.9,10.73,1195
2024-01-01 00:27:37,Seoul,42.29,88.15,0.713,117.3,9.98,2644
2024-01-01 00:04:15,Jakarta,72.95,89.92,1.725,102.0,45.88,4241
2024-01-01 00:10:12,Singapore,15.59,95.5,0.093,116.3,16.26,2920
2024-01-01 00:21:07,Tokyo,24.69,100.4,0.73,119.0,7.57,4287
2024-01-01 00:00:13,Mumbai,102.85,79.97,10.064,91.4,26.53,4724
2024-01-01 00:14:51,Jakarta,47.91,97.7,0.883,116.5,16.34,3294
2024-01-01 00:25:25,Mumbai,64.36,79.05,0.851,102.7,18.38,444
2024-01-01 00:11:39,Singapore,27.51,93.4,0.205,98.6,7.09,3792
2024-01-01 00:21:56,Tokyo,17.87,91.19,0.187,117.5,2.11,4161
2024-01-01 00:06:14,Mumbai,88.97,80.51,1.754,95.4,15.32,3336
2024-01-01 00:03:07,Jakarta,156.76,72.34,9.831,77.3,50.0,1206
2024-01-01 00:24:39,Sydney,113.5,80.75,7.691,91.8,35.73,194
2024-01-01 00:08:45,Mumbai,31.02,97.84,0.401,110.0,11.11,2739
2024-01-01 00:03:51,Seoul,38.02,83.66,0.463,113.3,0.0,177
2024-01-01 00:04:19,Tokyo,38.07,92.81,0.667,113.6,12.2,3010
2024-01-01 00:20:40,Seoul,25.12,101.74,0.511,118.3,3.17,4191
2024-01-01 00:21:32,Singapore,28.19,101.13,0.74,123.4,9.31,2399
2024-01-01 00:08:49,Mumbai,41.63,96.08,0.0,109.7,15.8,1106
2024-01-01 00:06:22,Tokyo,27.6,97.94,0.306,104.5,10.98,2744
2024-01-01 00:23:20,Tokyo,20.89,85.89,0.095,109.3,3.48,4819
2024-01-01 00:23:14,Mumbai,46.72,89.01,0.71,110.6,5.01,3094
2024-01-01 00:10:33,Sydney,64.97,97.59,1.253,103.4,49.6,1799
2024-01-01 00:26:05,Sydney,70.52,88.95,1.445,103.6,8.26,2355
2024-01-01 00:22:51,Tokyo,17.37,96.46,0.293,115.5,50.0,2984
2024-01-01 00:00:46,Singapore,34.62,97.73,0.606,116.2,1.47,3602
2024-01-01 00:23:41,Jakarta,45.09,93.63,0.831,105.1,4.22,4634
2024-01-01 00:15:55,Mumbai,81.39,65.81,1.693,95.1,13.67,1023
2024-01-01 00:00:11,Seoul,31.92,92.3,0.889,109.5,2.31,2241
2024-01-01 00:02:01,Tokyo,44.81,88.48,0.264,109.9,3.97,3606
2024-01-01 00:06:45,Singapore,32.57,95.57,0.318,116.3,17.19,1625
2024-01-01 00:23:26,Jakarta,84.72,80.05,1.614,99.4,5.88,4383
2024-01-01 00:02:38,Mumbai,55.0,89.03,0.78,99.6,22.48,2811
2024-01-01 00:05:41,Seoul,39.94,87.13,1.11,104.9,7.26,3015
2024-01-01 00:05:52,Mumbai,74.95,88.92,0.824,91.8,7.34,2552
2024-01-01 00:18:00,Sydney,172.74,60.03,9.113,68.9,0.28,887
2024-01-01 00:20:38,Sydney,100.63,81.97,2.281,100.2,1.22,869
2024-01-01 00:20:54,Singapore,37.58,96.93,1.116,113.9,2.45,2267
2024-01-01 00:21:52,Tokyo,28.44,92.15,1.015,102.1,3.66,1327
2024-01-01 00:11:01,Mumbai,80.72,74.32,1.844,96.2,0.91,3828
2024-01-01 00:06:33,Seoul,28.53,98.09,0.495,111.6,1.71,4530
2024-01-01 00:05:33,Tokyo,36.72,87.84,0.656,115.5,6.71,1484
2024-01-01 00:21:55,Seoul,101.58,82.25,9.405,96.1,50.0,4896
2024-01-01 00:05:06,Mumbai,82.73,84.09,1.388,95.6,12.77,2744
2024-01-01 00:24:18,Tokyo,17.95,91.91,0.522,111.2,1.14,2219
2024-01-01 00:11:30,Singapore,31.59,87.59,0.665,107.8,8.73,2453
2024-01-01 00:04:21,Singapore,47.65,83.31,0.283,108.6,5.94,3483
2024-01-01 00:16:37,Jakarta,76.43,78.12,1.513,102.0,2.21,3208
2024-01-01 00:01:35,Tokyo,42.87,90.4,0.505,115.0,1.32,4436
2024-01-01 00:05:06,Tokyo,45.07,94.63,0.595,121.1,4.43,2079
2024-01-01 00:21:06,Mumbai,128.2,66.42,4.166,78.2,14.99,704
2024-01-01 00:26:00,Mumbai,185.92,71.49,7.674,60.5,50.0,2338
2024-01-01 00:08:35,Seoul,29.24,85.21,0.399,122.1,16.54,2832
2024-01-01 00:12:57,Tokyo,97.98,76.02,1.322,94.9,3.75,3918
2024-01-01 00:20:03,Seoul,27.02,85.62,0.208,114.4,3.42,3098
2024-01-01 00:26:12,Tokyo,28.9,95.26,0.467,115.7,2.86,208
2024-01-01 00:10:30,Seoul,18.73,84.33,0.093,119.1,7.15,263
2024-01-01 00:08:34,Mumbai,79.12,84.74,1.633,99.4,4.37,4440
2024-01-01 00:14:54,Mumbai,81.06,89.39,1.739,92.4,3.73,1821
2024-01-01 00:00:21,Mumbai,58.87,90.87,0.784,103.0,22.23,1489
2024-01-01 00:14:59,Mumbai,55.01,95.96,0.357,106.3,24.17,635
2024-01-01 00:03:27,Mumbai,76.17,89.95,1.396,100.5,0.0,3784
2024-01-01 00:07:38,Mumbai,50.26,77.08,0.983,105.8,6.37,1016
2024-01-01 00:12:44,Singapore,24.17,97.88,0.413,114.0,3.94,2331
2024-01-01 00:01:52,Jakarta,47.83,100.35,0.984,102.8,28.07,2852
2024-01-01 00:00:57,Tokyo,40.64,90.79,0.06,101.0,8.79,4048
2024-01-01 00:09:39,Tokyo,24.36,94.39,1.034,113.9,14.95,1751
2024-01-01 00:06:25,Sydney,90.54,70.46,1.688,99.3,15.36,4311
2024-01-01 00:09:12,Mumbai,65.47,80.61,1.109,104.0,14.87,4517
2024-01-01 00:24:38,Singapore,29.07,96.15,0.053,114.6,50.0,2401
2024-01-01 00:04:13,Seoul,44.06,92.07,0.298,101.6,5.23,2218
2024-01-01 00:06:30,Singapore,39.38,94.1,0.756,112.1,3.84,2750
2024-01-01 00:04:19,Singapore,56.41,89.78,1.365,112.0,0.09,4960
2024-01-01 00:10:34,Mumbai,37.88,80.07,0.607,119.4,5.99,3793
2024-01-01 00:18:04,Sydney,80.76,73.0,1.096,100.3,50.0,1485
2024-01-01 00:15:36,Jakarta,72.1,88.27,1.147,105.4,4.54,1495
2024-01-01 00:22:24,Jakarta,114.27,65.88,5.019,90.2,5.82,4975
2024-01-01 00:01:45,Mumbai,71.97,84.22,1.081,98.3,6.6,3101
2024-01-01 00:22:55,Singapore,27.61,92.85,0.452,112.7,2.03,1819
2024-01-01 00:00:43,Singapore,32.48,100.35,0.13,110.1,15.83,4630
2024-01-01 00:01:29,Mumbai,72.38,80.31,1.037,111.5,13.47,519
2024-01-01 00:05:50,Seoul,36.89,90.4,0.578,114.0,6.22,2414
2024-01-01 00:25:08,Singapore,14.75,93.56,0.091,117.9,27.8,1995
2024-01-01 00:15:17,Mumbai,68.19,83.08,0.959,102.9,50.0,2999
2024-01-01 00:19:29,Seoul,31.59,89.08,1.213,107.6,9.76,4023
2024-01-01 00:01:08,Seoul,27.06,95.61,0.282,107.6,21.05,799
2024-01-01 00:04:43,Singapore,49.31,107.92,0.838,102.1,6.05,2156
2024-01-01 00:22:50,Sydney,65.91,73.75,1.147,103.9,13.8,1049
2024-01-01 00:00:01,Mumbai,58.42,88.53,1.221,108.0,7.08,4471
2024-01-01 00:22:48,Seoul,16.07,100.98,0.259,117.9,3.09,599
2024-01-01 00:17:29,Sydney,91.24,78.02,1.34,97.1,17.3,206
2024-01-01 00:17:34,Singapore,57.33,89.75,0.643,107.6,0.65,421
2024-01-01 00:24:38,Jakarta,42.44,85.81,0.427,109.6,17.88,3858
2024-01-01 00:24:11,Singapore,27.35,89.67,0.0,116.6,2.71,3369
2024-01-01 00:18:51,Jakarta,59.02,90.74,1.265,111.2,50.0,487
2024-01-01 00:07:10,Tokyo,24.02,100.21,0.118,116.8,7.76,3064
2024-01-01 00:03:33,Mumbai,77.81,84.48,1.489,104.9,2.48,2348
2024-01-01 00:12:58,Mumbai,55.11,84.02,0.773,94.3,1.58,1622
2024-01-01 00:02:44,Tokyo,47.81,84.79,1.194,117.6,11.67,1952
2024-01-01 00:08:03,Jakarta,48.71,89.07,0.906,100.4,11.2,4567
2024-01-01 00:06:17,Singapore,40.65,93.03,0.472,116.8,8.7,1300
2024-01-01 00:07:02,Sydney,94.26,80.73,0.993,99.2,0.0,3027
2024-01-01 00:19:16,Sydney,111.74,75.96,2.881,94.7,28.21,412
2024-01-01 00:00:27,Jakarta,47.92,94.58,0.799,102.5,12.27,634
2024-01-01 00:06:13,Jakarta,62.44,96.25,1.205,101.2,16.53,1939
2024-01-01 00:02:15,Jakarta,51.56,81.73,1.001,105.6,25.13,1678
2024-01-01 00:13:55,Tokyo,84.35,91.71,1.619,100.8,4.5,113
2024-01-01 00:07:36,Tokyo,27.72,87.88,0.821,108.2,50.0,970
2024-01-01 00:09:43,Mumbai,77.73,79.69,1.621,101.5,20.07,2209
2024-01-01 00:26:17,Jakarta,62.85,86.15,0.815,100.7,25.66,4395
2024-01-01 00:27:32,Jakarta,108.56,79.28,5.032,88.5,50.0,1350
2024-01-01 00:01:56,Mumbai,67.26,91.41,1.458,103.3,5.11,4778
2024-01-01 00:27:26,Sydney,99.77,76.35,1.309,85.3,36.64,3657
2024-01-01 00:11:39,Jakarta,41.95,92.2,0.756,112.0,4.33,3726
2024-01-01 00:26:57,Jakarta,60.58,84.38,0.885,110.5,9.3,457
2024-01-01 00:10:25,Jakarta,42.37,86.51,0.545,108.3,11.05,940
2024-01-01 00:01:37,Singapore,46.9,96.71,1.218,106.3,0.53,1643
2024-01-01 00:03:29,Singapore,49.9,85.98,0.928,97.0,13.1,3114
2024-01-01 00:25:58,Singapore,21.79,101.5,0.0,107.7,11.97,4316
2024-01-01 00:08:46,Mumbai,33.1,87.69,0.672,107.0,2.22,4866
2024-01-01 00:17:41,Seoul,47.12,89.76,0.389,108.7,2.81,489
2024-01-01 00:21:20,Singapore,19.87,97.46,0.883,114.9,12.27,4050
2024-01-01 00:19:01,Tokyo,46.24,89.87,1.016,108.1,8.11,1758
2024-01-01 00:10:57,Sydney,59.74,91.27,1.369,103.6,5.84,1109
2024-01-01 00:17:41,Sydney,78.14,75.67,1.346,99.3,5.21,1166
2024-01-01 00:15:59,Mumbai,73.53,87.07,1.225,102.1,0.74,2503
2024-01-01 00:22:24,Sydney,158.76,60.46,4.257,85.8,29.8,4361
2024-01-01 00:05:01,Tokyo,182.21,62.18,6.844,76.1,50.0,816
2024-01-01 00:17:30,Mumbai,62.47,88.58,1.64,94.8,23.23,4634
2024-01-01 00:00:48,Tokyo,36.4,88.34,1.115,104.9,9.59,1616
2024-01-01 00:05:44,Tokyo,39.17,95.1,0.386,116.6,4.7,2565
2024-01-01 00:12:58,Sydney,69.4,84.23,1.222,93.0,1.89,4126
2024-01-01 00:11:51,Jakarta,43.83,100.85,1.154,107.1,17.94,2346
2024-01-01 00:26:15,Sydney,101.62,75.59,6.764,94.3,48.68,4951
2024-01-01 00:03:01,Sydney,87.37,72.91,2.05,101.6,15.54,1336
2024-01-01 00:26:47,Mumbai,75.26,82.21,1.599,100.1,19.56,2105
2024-01-01 00:04:38,Tokyo,39.27,99.15,1.133,114.5,9.06,4591
2024-01-01 00:23:44,Jakarta,56.58,83.03,0.73,106.0,15.2,4329
2024-01-01 00:27:17,Sydney,136.18,77.83,3.861,86.1,23.91,2639
2024-01-01 00:27:43,Jakarta,115.63,74.58,5.358,94.0,50.0,2570
2024-01-01 00:13:11,Mumbai,59.41,81.15,0.898,104.8,1.28,4674
2024-01-01 00:23:10,Singapore,28.12,95.16,0.436,113.9,50.0,2442
2024-01-01 00:05:14,Singapore,121.34,76.56,7.215,83.5,0.0,1622
2024-01-01 00:04:26,Tokyo,36.18,93.46,0.05,106.3,50.0,2762
2024-01-01 00:15:33,Mumbai,40.49,90.98,1.386,103.4,10.11,1281
2024-01-01 00:12:40,Seoul,20.37,98.58,0.285,115.5,9.25,1412
2024-01-01 00:10:28,Sydney,62.31,79.1,1.144,104.5,1.23,135
2024-01-01 00:00:16,Singapore,35.5,94.83,0.59,113.5,1.05,153
2024-01-01 00:14:07,Tokyo,48.15,89.89,1.199,112.1,10.66,542
2024-01-01 00:24:08,Sydney,64.2,91.56,1.079,102.3,12.73,1166
2024-01-01 00:13:04,Tokyo,95.52,84.46,1.434,98.0,12.89,403
2024-01-01 00:16:28,Mumbai,66.57,84.06,1.093,103.3,11.26,4610
2024-01-01 00:20:30,Singapore,38.05,94.51,0.778,109.7,4.83,1375
2024-01-01 00:07:26,Tokyo,115.32,82.37,9.008,93.9,50.0,3864
2024-01-01 00:11:00,Sydney,66.4,92.81,1.075,98.8,11.88,3925
2024-01-01 00:23:47,Singapore,35.72,91.63,0.842,113.5,14.3,1705
2024-01-01 00:24:49,Singapore,13.22,101.11,0.648,108.7,10.16,1927
2024-01-01 00:02:37,Singapore,126.47,68.59,9.991,86.5,1.14,4142
2024-01-01 00:21:28,Jakarta,43.38,94.68,0.704,108.7,4.51,4504
2024-01-01 00:18:18,Mumbai,80.07,91.89,0.839,96.8,34.61,4249
2024-01-01 00:19:38,Singapore,47.17,95.37,1.104,107.7,5.73,105
2024-01-01 00:00:10,Tokyo,29.96,94.88,0.0,109.9,11.94,1529
2024-01-01 00:00:38,Mumbai,46.89,91.1,0.836,107.9,7.16,1286
2024-01-01 00:25:42,Sydney,76.5,84.69,1.282,96.9,11.68,1866
2024-01-01 00:16:54,Jakarta,67.26,82.28,1.275,105.0,6.6,3708
2024-01-01 00:00:24,Tokyo,35.72,88.76,0.835,107.3,3.85,1151
2024-01-01 00:19:09,Seoul,36.05,89.26,0.371,106.9,8.92,3885
2024-01-01 00:25:56,Seoul,25.5,86.57,0.349,117.5,50.0,3462
2024-01-01 00:14:53,Jakarta,50.09,86.06,0.832,110.6,15.54,2190
2024-01-01 00:12:42,Singapore,15.88,100.57,0.517,117.1,28.18,4270
2024-01-01 00:00:45,Sydney,84.95,83.87,1.244,99.9,34.82,3267
2024-01-01 00:05:48,Sydney,65.92,81.64,0.846,100.1,35.21,2775
2024-01-01 00:24:39,Tokyo,20.62,91.68,0.035,120.3,9.17,1552
2024-01-01 00:02:26,Jakarta,65.54,92.34,0.998,100.0,4.93,1604
2024-01-01 00:11:26,Mumbai,48.18,98.31,0.349,111.9,12.72,3046
2024-01-01 00:24:27,Tokyo,30.08,92.32,0.569,111.3,7.69,2185
2024-01-01 00:12:53,Seoul,21.12,96.32,0.467,120.4,0.0,3845
2024-01-01 00:11:27,Singapore,23.1,101.68,0.454,113.1,5.32,1738
2024-01-01 00:22:35,Sydney,61.05,88.04,1.223,102.2,7.48,2253
2024-01-01 00:20:37,Tokyo,32.41,98.27,0.543,109.5,7.24,3116
2024-01-01 00:25:49,Seoul,88.55,79.83,1.641,99.2,4.17,461
2024-01-01 00:18:06,Singapore,41.51,87.69,0.489,106.0,1.21,3068
2024-01-01 00:23:29,Seoul,19.28,94.77,0.572,109.2,1.75,1277
2024-01-01 00:17:20,Mumbai,90.21,75.39,1.05,98.8,6.53,1117
2024-01-01 00:13:47,Seoul,29.04,78.97,0.146,113.5,50.0,2194
2024-01-01 00:21:05,Mumbai,112.64,80.77,5.636,91.3,20.29,688
2024-01-01 00:15:31,Jakarta,71.24,82.95,1.309,102.6,2.29,4412
2024-01-01 00:06:35,Seoul,36.36,98.74,0.574,110.1,3.78,1864
2024-01-01 00:04:37,Mumbai,61.48,93.36,0.714,103.5,8.93,2863
2024-01-01 00:01:26,Sydney,129.87,65.38,10.036,86.2,18.72,1039
2024-01-01 00:11:56,Singapore,30.63,91.58,0.692,115.3,10.97,4633
2024-01-01 00:09:31,Mumbai,70.92,83.86,0.703,103.6,19.32,2289
2024-01-01 00:23:55,Mumbai,53.53,92.62,0.439,96.9,5.86,2627
2024-01-01 00:05:54,Sydney,61.69,83.51,0.779,95.2,31.92,554
2024-01-01 00:07:27,Sydney,79.36,77.66,1.416,100.2,22.21,1566
2024-01-01 00:16:47,Mumbai,77.3,83.29,1.455,97.7,3.29,363
2024-01-01 00:20:11,Tokyo,22.68,91.68,0.0,123.4,50.0,1289
2024-01-01 00:08:02,Jakarta,37.72,93.47,0.447,111.1,2.43,2843
2024-01-01 00:06:38,Singapore,40.91,91.63,1.236,112.3,0.17,2199
2024-01-01 00:18:56,Mumbai,81.79,85.95,1.424,97.4,3.43,491
2024-01-01 00:05:45,Sydney,83.53,82.15,1.127,101.7,16.93,4612
2024-01-01 00:04:54,Mumbai,72.26,83.56,0.662,104.7,6.48,1120
2024-01-01 00:12:17,Singapore,44.61,90.08,0.84,108.6,13.42,4311
2024-01-01 00:11:06,Tokyo,26.93,96.49,0.437,106.1,5.79,2323
2024-01-01 00:06:49,Tokyo,28.22,99.79,0.303,107.4,50.0,802
2024-01-01 00:14:48,Jakarta,69.61,87.01,1.482,99.2,12.54,886
2024-01-01 00:17:33,Singapore,57.33,90.89,0.801,104.2,12.56,3878
2024-01-01 00:14:25,Jakarta,51.57,87.81,1.259,105.7,11.89,2624
2024-01-01 00:02:32,Sydney,82.21,74.78,1.537,103.8,50.0,2697
2024-01-01 00:19:02,Singapore,198.01,62.59,5.523,70.2,50.0,2014
2024-01-01 00:09:16,Mumbai,45.45,93.35,0.43,110.9,0.51,2983
2024-01-01 00:09:51,Jakarta,38.65,97.47,0.656,111.1,13.54,4688
2024-01-01 00:24:23,Tokyo,23.92,96.3,0.183,109.9,0.75,1038
2024-01-01 00:13:23,Singapore,45.91,93.62,1.161,110.3,5.63,1217
2024-01-01 00:06:46,Tokyo,34.55,97.79,0.257,103.3,2.93,3498
2024-01-01 00:15:54,Tokyo,46.62,92.65,0.583,102.4,11.16,2986
2024-01-01 00:15:38,Singapore,42.26,87.86,0.813,107.4,0.0,4966
2024-01-01 00:06:02,Mumbai,125.66,81.67,5.8,86.5,19.32,1259
2024-01-01 00:04:20,Seoul,46.29,91.47,0.163,116.8,5.75,3671
2024-01-01 00:00:38,Singapore,42.56,98.2,0.879,110.2,1.28,2394
2024-01-01 00:07:53,Singapore,73.6,87.6,1.516,101.6,9.76,3059
2024-01-01 00:26:13,Singapore,41.03,87.66,1.116,104.7,1.69,1962
2024-01-01 00:11:57,Singapore,37.22,79.32,0.206,106.2,5.94,261
2024-01-01 00:10:50,Seoul,19.13,103.91,0.279,117.8,1.62,4159
2024-01-01 00:16:19,Tokyo,42.24,88.28,1.24,104.1,0.0,1412
2024-01-01 00:21:52,Mumbai,72.09,97.34,0.939,100.3,8.07,3619
2024-01-01 00:09:58,Tokyo,18.39,98.82,0.184,120.6,4.75,3580
2024-01-01 00:19:45,Sydney,212.03,67.07,9.283,56.0,50.0,428
2024-01-01 00:26:31,Mumbai,19.64,99.84,0.0,113.8,23.03,1415
2024-01-01 00:17:33,Jakarta,61.53,88.8,1.563,97.6,4.35,3821
2024-01-01 00:08:16,Singapore,30.16,88.05,0.487,106.5,9.06,3853
2024-01-01 00:12:10,Singapore,43.67,99.26,0.914,111.7,9.39,1936
2024-01-01 00:05:17,Mumbai,143.42,71.31,5.624,75.1,50.0,1073
2024-01-01 00:03:55,Sydney,96.43,77.27,1.706,92.1,0.75,977
2024-01-01 00:01:10,Sydney,72.96,91.54,1.461,109.2,12.49,4807
2024-01-01 00:11:44,Tokyo,88.29,77.02,1.667,98.1,0.0,3671
2024-01-01 00:22:34,Singapore,21.99,98.4,0.086,109.8,6.16,2854
2024-01-01 00:26:04,Seoul,115.41,81.23,9.563,86.8,50.0,4457
2024-01-01 00:04:57,Sydney,105.55,80.79,3.437,102.6,0.63,2452
2024-01-01 00:10:40,Tokyo,75.55,97.44,1.124,98.1,11.4,3729
2024-01-01 00:06:12,Sydney,102.58,87.4,7.116,105.7,32.56,1809
2024-01-01 00:13:21,Tokyo,66.46,84.06,1.391,96.4,4.32,875
2024-01-01 00:16:14,Mumbai,63.41,90.53,1.188,102.7,3.01,3286
2024-01-01 00:10:27,Seoul,22.08,98.18,0.163,112.6,5.43,831
2024-01-01 00:15:54,Mumbai,66.95,89.71,0.794,103.5,17.28,4706
2024-01-01 00:16:12,Jakarta,51.55,86.66,0.939,112.8,16.48,2954
2024-01-01 00:00:18,Sydney,92.91,79.2,1.457,93.4,7.44,4590
2024-01-01 00:23:16,Jakarta,58.57,94.43,1.517,99.0,35.31,4067
2024-01-01 00:13:46,Seoul,151.89,69.81,9.622,81.3,50.0,2853
2024-01-01 00:27:20,Mumbai,58.41,92.46,1.185,102.4,13.84,4761
2024-01-01 00:21:30,Mumbai,61.6,79.1,1.562,110.6,29.31,4678
2024-01-01 00:23:00,Mumbai,59.77,84.12,0.972,110.7,13.02,3520
2024-01-01 00:04:27,Singapore,103.25,72.23,8.433,94.3,10.55,3540
2024-01-01 00:22:23,Tokyo,24.86,88.52,0.855,104.6,7.85,1162
2024-01-01 00:14:52,Mumbai,77.14,88.69,1.617,104.3,6.74,2529
2024-01-01 00:10:23,Seoul,20.0,103.54,0.255,118.1,4.92,2782
2024-01-01 00:25:44,Tokyo,28.77,92.21,0.149,114.9,20.95,2069
2024-01-01 00:20:42,Seoul,29.53,94.91,0.472,117.1,5.2,454
2024-01-01 00:25:30,Seoul,24.67,84.43,0.0,107.0,0.92,3568
2024-01-01 00:17:25,Jakarta,122.26,71.05,7.754,87.0,50.0,749
2024-01-01 00:13:20,Singapore,17.89,95.98,0.44,107.4,21.56,220
2024-01-01 00:16:33,Seoul,31.68,86.46,0.848,106.7,0.5,1793
2024-01-01 00:04:07,Singapore,42.95,100.26,0.275,111.3,5.61,4826
2024-01-01 00:17:50,Singapore,58.17,94.79,1.121,112.2,2.3,4283
2024-01-01 00:12:06,Mumbai,53.02,101.09,0.809,105.4,2.52,1139
2024-01-01 00:09:10,Seoul,21.94,94.92,0.077,115.5,0.64,4173
2024-01-01 00:26:21,Seoul,21.44,91.29,0.295,114.8,1.65,589
2024-01-01 00:02:10,Singapore,205.65,61.97,10.619,54.8,4.12,2530
2024-01-01 00:08:33,Tokyo,28.66,94.2,0.416,111.9,2.85,4693
2024-01-01 00:23:24,Sydney,62.57,85.52,0.739,100.5,6.89,3815
2024-01-01 00:15:36,Mumbai,54.79,87.56,0.698,107.4,6.7,2002
2024-01-01 00:09:59,Singapore,23.3,92.57,0.15,112.4,8.5,4370
2024-01-01 00:13:44,Mumbai,54.01,86.33,0.719,108.2,0.56,259
2024-01-01 00:10:10,Seoul,13.96,99.48,0.42,118.4,3.15,3699
2024-01-01 00:23:09,Mumbai,42.24,91.81,1.096,103.3,9.2,3313
2024-01-01 00:03:52,Tokyo,46.27,86.64,0.615,109.1,0.86,783
2024-01-01 00:07:11,Sydney,78.04,76.21,1.182,97.8,50.0,246
2024-01-01 00:19:23,Seoul,29.86,94.31,0.469,107.8,2.22,623
2024-01-01 00:11:32,Sydney,80.56,83.51,1.915,105.7,16.25,2041
2024-01-01 00:20:14,Seoul,82.17,86.95,0.835,104.0,7.89,1636
2024-01-01 00:03:22,Singapore,52.8,94.76,0.919,102.1,5.82,1831
2024-01-01 00:25:38,Seoul,92.53,85.72,2.018,90.8,7.18,4404
2024-01-01 00:13:42,Seoul,26.79,91.13,0.995,116.5,1.53,1922
2024-01-01 00:13:26,Mumbai,60.68,89.18,1.266,102.1,6.0,2908
2024-01-01 00:24:33,Tokyo,24.96,88.93,0.266,103.9,2.61,1318
2024-01-01 00:13:38,Jakarta,58.43,88.45,1.178,98.2,10.97,1674
2024-01-01 00:14:07,Seoul,37.45,94.5,0.522,112.1,8.45,3687
2024-01-01 00:23:12,Seoul,11.4,106.43,0.0,114.9,7.31,2954
2024-01-01 00:19:22,Tokyo,43.68,96.43,0.766,114.1,0.71,3942
2024-01-01 00:16:06,Singapore,88.89,75.96,1.913,90.4,50.0,3881
